Id, Name, TrackingID, Creative, Clicks, Impressions, DateStamp
49463, 320x50, _BL2fcc4b5__, 49463_Landscape_Master_3.24.17_300x250_Desktop_BL2fcc4b5__, 1, 6580, 4/1/2017 12:00:00 AM
49463, 320x50, _BL2fcc4b5__, 49463_Landscape_Master_3.24.17_300x250_Mobile_BL2fcc4b5__, 22, 14278, 4/1/2017 12:00:00 AM
49463, 320x50, _BL2fcc4b5__, 49463_Landscape_Master_3.24.17_320x480_Mobile_BL2fcc4b5__, 1, 75, 4/1/2017 12:00:00 AM
49463, 320x50, _BL2fcc4b5__, 49463_Landscape_Master_3.24.17_320x50_Mobile_BL2fcc4b5__, 70, 36630, 4/1/2017 12:00:00 AM
49463, 320x50, _BL2fcc4b5__, 49463_Landscape_Master_3.24.17_728x90_Desktop_BL2fcc4b5__, 0, 5757, 4/1/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VA_Lottery_3.24.17_300x250_BL3c4d806__, 24, 42821, 4/1/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VA_Lottery_3.24.17_320x50_BL3c4d806__, 138, 66356, 4/1/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VA_Lottery_3.24.17_728x90_BL3c4d806__, 24, 55172, 4/1/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VALottery_ThankaTeacher_4.3.17_300x250_BL3c4d806__, 161, 153641, 4/3/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VALottery_ThankaTeacher_4.3.17_300x600_BL3c4d806__, 8, 18516, 4/3/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VALottery_ThankaTeacher_4.3.17_320x50_BL3c4d806__, 412, 136982, 4/3/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VALottery_ThankaTeacher_4.3.17_728x90_BL3c4d806__, 37, 150446, 4/3/2017 12:00:00 AM
49467, 300x250, _BL3c4d806__, 49467_VALottery_ThankaTeacher_4.3.17_970x250_BL3c4d806__, 7, 1917, 4/3/2017 12:00:00 AM
49468, 320x50, _BL4a2a6ce__, 49468_BottleRock_Radio_3.27.17_300x250_Mobile_BL4a2a6ce__, 113, 54817, 4/1/2017 12:00:00 AM
49468, 320x50, _BL4a2a6ce__, 49468_BottleRock_Radio_3.27.17_320x50_Mobile_BL4a2a6ce__, 3, 3325, 4/1/2017 12:00:00 AM
49468, 320x50, _BL4a2a6ce__, 49468_BottleRock_Radio_3.27.17_728x90_Desktop_BL4a2a6ce__, 7, 27303, 4/1/2017 12:00:00 AM
49468, 320x50, _BL4a2a6ce__, 49468_BottleRock_Radio_3.27.17_970x250_Desktop_BL4a2a6ce__, 27, 27512, 4/1/2017 12:00:00 AM
49470, 300x250, _BL4bd6647__, 49470_Camelback_Toyota_101316_3.27.17_160x600_BL4bd6647__, 6, 7138, 4/1/2017 12:00:00 AM
49470, 300x250, _BL4bd6647__, 49470_Camelback_Toyota_101316_3.27.17_300x250_BL4bd6647__, 43, 30661, 4/1/2017 12:00:00 AM
49470, 300x250, _BL4bd6647__, 49470_Camelback_Toyota_101316_3.27.17_320x50_BL4bd6647__, 28, 22247, 4/1/2017 12:00:00 AM
49470, 300x250, _BL4bd6647__, 49470_Camelback_Toyota_101316_3.27.17_728x90_BL4bd6647__, 3, 10755, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_160x600_ENG_BLb178622__, 4, 4280, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_300x250_ENG_BLb178622__, 3, 21946, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_300x250_ESP_BLb178622__, 107, 185118, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_300x600_ESP_BLb178622__, 0, 7297, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_320x50_BLb178622__, 58, 138981, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_728x90_ENG_BLb178622__, 1, 6642, 4/1/2017 12:00:00 AM
49472, 300x250, _BLb178622__, 49472_Posible_LA_3.27.17_728x90_ESP_BLb178622__, 3, 14163, 4/1/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_160x600_1_Desktop_BL9b67626__, 0, 1732, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_160x600_2_Desktop_BL9b67626__, 2, 4216, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x250_1_Desktop_BL9b67626__, 2, 12598, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x250_1_Mobile_BL9b67626__, 46, 28674, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x250_2_Desktop_BL9b67626__, 0, 1948, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x250_2_Mobile_BL9b67626__, 12, 8304, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x600_1_Desktop_BL9b67626__, 2, 1213, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_300x600_2_Desktop_BL9b67626__, 0, 652, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_728x90_2_Desktop_BL9b67626__, 1, 14167, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_970x250_1_Desktop_BL9b67626__, 0, 225, 4/11/2017 12:00:00 AM
49474, static, _BL9b67626__, 49474_Ventana_by_Buckner_3.27.17_970x250_2_Desktop_BL9b67626__, 0, 42, 4/11/2017 12:00:00 AM
49477, VDPRetargeting, _BL8325e8b__, 49477_Rainbow_Luxury_Imports_4.4.17_300x250_BL8325e8b__, 2, 373, 4/11/2017 12:00:00 AM
49477, VDPRetargeting, _BL8325e8b__, 49477_Rainbow_luxury_Imports_4.4.17_300x250_VDP_BL8325e8b__, 0, 1953, 4/10/2017 12:00:00 AM
49478, 320x50, _BL1963265__, 49478_Amistee_Air_Duct_Cleaners_3.28.17_320x50_BL1963265__, 23, 11175, 4/1/2017 12:00:00 AM
49478, 320x50, _BL1963265__, 49478_Amistee_Air_Duct_Cleaners_4.3.17_320x50_LocationBased_BL1963265__, 31, 12207, 4/3/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Adult1_BLbbebc9d__, 7, 16996, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Adult2_BLbbebc9d__, 46, 73233, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Adult2SPANISH_BLbbebc9d__, 4, 10135, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Completers1_BLbbebc9d__, 4, 6457, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Completers2_BLbbebc9d__, 4, 8164, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Disabilities_BLbbebc9d__, 8, 22700, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_General1_BLbbebc9d__, 9, 17776, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_General2_BLbbebc9d__, 7, 20479, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_General2SPANISH_BLbbebc9d__, 25, 76897, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Parents1_BLbbebc9d__, 0, 4983, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Parents2_BLbbebc9d__, 10, 10518, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_300x250_Veterans_BLbbebc9d__, 5, 7941, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Adult1_BLbbebc9d__, 4, 10063, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Adult2_BLbbebc9d__, 4, 5215, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Completers1_BLbbebc9d__, 5, 4142, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Completers2_BLbbebc9d__, 23, 45085, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Disabilities_BLbbebc9d__, 10, 13727, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_General1_BLbbebc9d__, 17, 51379, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_General1SPANISH_BLbbebc9d__, 1, 6947, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_General2_BLbbebc9d__, 5, 18646, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_General2SPANISH_BLbbebc9d__, 5, 10200, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Parents1_BLbbebc9d__, 8, 15938, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Parents2_BLbbebc9d__, 4, 11238, 4/1/2017 12:00:00 AM
49480, 300x250, _BLbbebc9d__, 49480_Maryland_Higher_Education_Commission_3.28.17_728x90_Veterans_BLbbebc9d__, 3, 8470, 4/1/2017 12:00:00 AM
49481, 320x50, _BLe8d86d6__, 49481_Amgen_3.28.17_300x250_BLe8d86d6__, 41, 23712, 4/1/2017 12:00:00 AM
49481, 320x50, _BLe8d86d6__, 49481_Amgen_3.28.17_320x480_BLe8d86d6__, 5, 221, 4/1/2017 12:00:00 AM
49481, 320x50, _BLe8d86d6__, 49481_Amgen_3.28.17_320x50_BLe8d86d6__, 113, 47056, 4/1/2017 12:00:00 AM
49482, static, _BL74a7ec1__, 49482_Dallas_Arms_Collections_4.4.17_300x250_BL74a7ec1__, 234, 95748, 4/4/2017 12:00:00 AM
49483, 300x250, _BL84eca57__, 49483_Kiwanis_of_The_Redwoods_3.29.17_300x250_BL84eca57__, 7, 19011, 4/1/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_3.29.17_300x250_Desktop_BLbc90e7d__, 2, 25538, 4/3/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_3.29.17_300x250_Mobile_BLbc90e7d__, 24, 22463, 4/3/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_4.11.17_300x50_BLbc90e7d__, 0, 51, 4/11/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_4.11.17_300x600_BLbc90e7d__, 0, 1214, 4/12/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_4.11.17_320x480_BLbc90e7d__, 2, 9, 4/11/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_4.11.17_320x50_BLbc90e7d__, 14, 12272, 4/11/2017 12:00:00 AM
49484, 300x250, _BLbc90e7d__, 49484_Meskwaki_Bingo_Casino_4.11.17_729x90_BLbc90e7d__, 1, 6217, 4/12/2017 12:00:00 AM
49485, HeritageStatic, _BL114cbcf__, 49485_Heritage_Chevy_4.3.17_300x250_BL114cbcf__, 75, 40871, 4/4/2017 12:00:00 AM
49485, HeritageStatic, _BL114cbcf__, 49485_Heritage_Chevy_4.3.17_320x50_BL114cbcf__, 110, 59907, 4/4/2017 12:00:00 AM
49486, 300x250, _BL8371f45__, 49486_Top_Quality_Hydroseeding_3.29.17_300x250_BL8371f45__, 40, 71868, 4/1/2017 12:00:00 AM
49486, 300x250, _BL8371f45__, 49486_Top_Quality_Hydroseeding_3.29.17_300x600_BL8371f45__, 4, 6181, 4/1/2017 12:00:00 AM
49486, 300x250, _BL8371f45__, 49486_Top_Quality_Hydroseeding_3.29.17_728x90_BL8371f45__, 26, 45475, 4/1/2017 12:00:00 AM
49487, 300x250, _BL02a2fa8__, 49487_Pedal_Pub_3.30.17_300x250_BL02a2fa8__, 27, 18976, 4/1/2017 12:00:00 AM
49487, 300x250, _BL02a2fa8__, 49487_Pedal_Pub_3.30.17_320x50_BL02a2fa8__, 76, 65373, 4/1/2017 12:00:00 AM
49488, 300x250, _BL4ca9d6b__, 49488_Rainbow_Luxury_Imports_4.4.17_300x250_BL4ca9d6b__, 0, 298, 4/4/2017 12:00:00 AM
49488, 300x600, _BL7c516d0__, 49488_Rainbow_Luxury_Imports_4.4.17_300x600_BL7c516d0__, 0, 6172, 4/4/2017 12:00:00 AM
49488, 320x50, _BL7562791__, 49488_Rainbow_Luxury_Imports_4.4.17_320x50_BL7562791__, 0, 26, 4/6/2017 12:00:00 AM
49488, 728x90l, _BLbda2c98__, 49488_Rainbow_Luxury_Imports_4.4.17_728x90_BLbda2c98__, 0, 311, 4/4/2017 12:00:00 AM
49488, 300x250, _BL4ca9d6b__, 49488_Rainbow_Luxury_Imports_4.7.17__NonExpand_300x250_BL4ca9d6b__, 0, 9831, 4/8/2017 12:00:00 AM
49488, 300x250, _BL4ca9d6b__, 49488_Rainbow_Luxury_Imports_4.7.17_300x250_BL4ca9d6b__, 1, 3115, 4/8/2017 12:00:00 AM
49488, 320x50, _BL7562791__, 49488_Rainbow_Luxury_Imports_4.7.17_300x250_NonExpand_BL7562791__, 0, 2357, 4/7/2017 12:00:00 AM
49488, 320x50, _BL7562791__, 49488_Rainbow_Luxury_Imports_4.7.17_320x50_Static_Mobile_BL7562791__, 24, 15391, 4/7/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_3.30.17_300x250_Mobile_Windows_BL02e5c07__, 24, 15454, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_3.30.17_320x480_Mobile_Windows_BL02e5c07__, 3, 74, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_3.31.17_320x50_Mobile_Windows_BL02e5c07__, 27, 23486, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_300x250_Desktop_Bathroom_BL02e5c07__, 1, 933, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_300x250_Desktop_General_BL02e5c07__, 10, 16208, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_300x250_Desktop_Windows_BL02e5c07__, 6, 13329, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_300x250_Mobile_Bathroom_BL02e5c07__, 1, 869, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_300x250_Mobile_General_BL02e5c07__, 17, 11668, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_320x480_Mobile_Bathroom_BL02e5c07__, 0, 3, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_320x480_Mobile_General_BL02e5c07__, 2, 61, 4/4/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_320x50_Mobile_Bathroom_BL02e5c07__, 0, 962, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_320x50_Mobile_General_BL02e5c07__, 34, 26863, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_728x90_Desktop_Bathroom_BL02e5c07__, 3, 1672, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_728x90_Desktop_General_BL02e5c07__, 15, 22571, 4/3/2017 12:00:00 AM
49489, Static, _BL02e5c07__, 49489_Callen_Construction_4.3.17_728x90_Desktop_Windows_BL02e5c07__, 2, 25562, 4/3/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_160x600_1_BLb79aa28__, 0, 2136, 4/4/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_160x600_2_BLb79aa28__, 3, 8744, 4/4/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_300x250_1_BLb79aa28__, 15, 29053, 4/4/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_300x250_2_BLb79aa28__, 129, 101890, 4/4/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_728x90_1_BLb79aa28__, 3, 13108, 4/4/2017 12:00:00 AM
49490, 300x250, _BLb79aa28__, 49490_American_Federation_Children_102273_4.4.17_728x90_2_BLb79aa28__, 65, 50180, 4/4/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_160x600_1_BLc36378f__, 5, 3447, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_160x600_2_BLc36378f__, 9, 20745, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_160x600_3_BLc36378f__, 4, 3715, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_1_BLc36378f__, 17, 18630, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_2_BLc36378f__, 9, 23750, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_3_BLc36378f__, 30, 65596, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_Mobile_1_BLc36378f__, 33, 20574, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_Mobile_2_BLc36378f__, 58, 40772, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x250_Mobile_3_BLc36378f__, 43, 36039, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x600_1_BLc36378f__, 2, 3746, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x600_2_BLc36378f__, 0, 1894, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x600_3_BLc36378f__, 1, 1163, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_300x600_4_BLc36378f__, 4, 8952, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_320x480_Mobile_1_BLc36378f__, 1, 39, 4/6/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_320x480_Mobile_2_BLc36378f__, 0, 34, 4/6/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_320x480_Mobile_3_BLc36378f__, 0, 41, 4/6/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_320x480_Mobile_4_BLc36378f__, 0, 40, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_320x50_Mobile_BLc36378f__, 441, 154663, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_728x90_1_BLc36378f__, 29, 59702, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_728x90_2_BLc36378f__, 10, 22486, 4/3/2017 12:00:00 AM
49491, static, _BLc36378f__, 49491_John_Hancock_4.3.17_728x90_3_BLc36378f__, 6, 17649, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.3.17_160x600_Desktop_102264_BL1f72634__, 3, 1088, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.3.17_300x250_Desktop_102264_BL1f72634__, 3, 3697, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.3.17_300x250_Mobile_102264_BL1f72634__, 2, 6275, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.3.17_320x50_Mobile_102264_BL1f72634__, 3, 4663, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.3.17_728x90_Desktop_102264_BL1f72634__, 4, 5852, 4/3/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.7.17_160x600_Desktop_102264_BL1f72634__, 10, 6213, 4/7/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.7.17_300x250_Desktop_102264_BL1f72634__, 28, 15545, 4/7/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.7.17_300x250_Mobile_102264_BL1f72634__, 7, 10387, 4/7/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.7.17_320x50_Mobile_102264_BL1f72634__, 3, 9567, 4/7/2017 12:00:00 AM
49492, 300x250, _BL1f72634__, 49492_Ray_Chrysler_Dodge_Jeep_Ram_4.7.17_728x90_Desktop_102264_BL1f72634__, 19, 20649, 4/7/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.3.17_300x250_Desktop_BLc6b385c__, 6, 10664, 4/3/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.3.17_300x250_Mobile_BLc6b385c__, 0, 3042, 4/3/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.3.17_320x50_Mobile_BLc6b385c__, 5, 4700, 4/3/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.3.17_728x900_Desktop_BLc6b385c__, 4, 8575, 4/3/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.7.17_160x600_Desktop_BLc6b385c__, 7, 4379, 4/7/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.7.17_300x250_Desktop_BLc6b385c__, 5, 4957, 4/7/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.7.17_300x250_Mobile_BLc6b385c__, 8, 9380, 4/7/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.7.17_320x50_Mobile_BLc6b385c__, 6, 14672, 4/7/2017 12:00:00 AM
49493, 300x250, _BLc6b385c__, 49493_Ray_Chevrolet_102268_4.7.17_728x90_Desktop_BLc6b385c__, 13, 7163, 4/7/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_101190_3.31.17_160x600_Display_BLd641e63__, 11, 20259, 4/1/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_101190_3.31.17_300x250_Display_BLd641e63__, 53, 96264, 4/1/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_101190_3.31.17_320x50_Display_BLd641e63__, 27, 32547, 4/1/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_101190_3.31.17_728x90_Display_BLd641e63__, 23, 68716, 4/1/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_4.12.17_300x250_Mobile_101190_BLd641e63__, 31, 53504, 4/12/2017 12:00:00 AM
49496, 300x250, _BLd641e63__, 49496_Car_Saver_4.12.17_320x50_Mobile_101190_BLd641e63__, 29, 79626, 4/12/2017 12:00:00 AM
49497, static, _BL87ff903__, 49497_Natcon_3.31.17_320x50_BL87ff903__, 435, 167277, 4/2/2017 12:00:00 AM
49498, 300x250, _BL289a6c9__, 49498_DuPage_County_Hepatitis_3.31.17_300x250_BL289a6c9__, 105, 47140, 4/1/2017 12:00:00 AM
49498, 300x250, _BL289a6c9__, 49498_DuPage_County_Hepatitis_3.31.17_320x50_blue_BL289a6c9__, 107, 52181, 4/1/2017 12:00:00 AM
49498, 300x250, _BL289a6c9__, 49498_DuPage_County_Hepatitis_3.31.17_320x50_purple_BL289a6c9__, 11, 4913, 4/1/2017 12:00:00 AM
49499, static, _BLab0ec09__, 49499_Emerald_Downs_4.3.17_320x50_BLab0ec09__, 155, 95576, 4/3/2017 12:00:00 AM
49500, static, _BL313d81f__, 49500_Community_Transit_Coach_3.31.17_160x600_BL313d81f__, 3, 6760, 4/1/2017 12:00:00 AM
49500, static, _BL313d81f__, 49500_Community_Transit_Coach_3.31.17_320x50_BL313d81f__, 81, 50273, 4/1/2017 12:00:00 AM
49500, static, _BL313d81f__, 49500_Community_Transit_Coach_3.31.17_728x90_BL313d81f__, 7, 23328, 4/1/2017 12:00:00 AM
49500, static, _BL313d81f__, 49500_Community_Transit_Coach_4.12.17_320x50_GeoFence_BL313d81f__, 179, 101196, 4/12/2017 12:00:00 AM
49502, static, _BL32c4141__, 49502_Boost_Media_Dallas_4.20.17_160x600_Desktop_Channel_BL32c4141__, 1, 4271, 4/22/2017 12:00:00 AM
49502, static, _BL32c4141__, 49502_Boost_Media_Dallas_4.20.17_160x600_Desktop_SRTG_BL32c4141__, 1, 3607, 4/22/2017 12:00:00 AM
49502, static, _BL32c4141__, 49502_Boost_Media_Dallas_4.20.17_300x250_Desktop_Channel_BL32c4141__, 15, 21454, 4/22/2017 12:00:00 AM
49502, static, _BL32c4141__, 49502_Boost_Media_Dallas_4.20.17_300x250_Desktop_SRTG_BL32c4141__, 4, 8795, 4/22/2017 12:00:00 AM
